FECHA_CORTE;UUID;FACULTAD;ESPECIALIDAD;MODALIDAD;NIVEL_ACADEMICO;ANNIO_POSTULACION;DERPARTAMENTO;PROVINCIA;DISTRITO;DEPARTAMENTO_ORIGEN;PROVINCIA_ORIGEN;DISTRITO_ORIGEN;COLEGIO;SEXO;DISCAPACIDAD;ETNIA
20240626;3e3d20863600d465e259fc401f38f936;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Psicología;Prueba General de Admisión;PREGRADO;2022-1;AYACUCHO       ;HUAMANGA                                ;CARMEN ALTO                                                 ;AYACUCHO       ;LA MAR                                  ;AYNA                                                        ;CORAZON DE JESUS;F;NINGUNA;MESTIZO
20240626;0e97ab02dec481e3d9958082fb40911e;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Historia;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;UNION LATINO;F;DISMINUIDOS VISUALES;MESTIZO
20240626;bb6be5366ae15ed7b51c15fb0f3bb447;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Psicología;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;CESAR VALLEJO;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;c903b8777805dc8370e9bb196c030a84;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;HUAROCHIRI                              ;RICARDO PALMA                                               ;LIMA           ;HUAROCHIRI                              ;RICARDO PALMA                                               ;Otra Institucion;M;NINGUNA;MESTIZO
20240626;4a9076804abc8437d2dcbd15298b7f3c;FACULTAD DE CIENCIAS EMPRESARIALES;P. Turismo y Hotelería;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;6071 REPUBLICA FEDERAL DE ALEMANIA;M;NINGUNA;OTROS
20240626;74775a8b658515491827cdb7eed4f243;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Historia;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;SURQUILLO                                                   ;AMERICAN SISTEMS;M;NINGUNA;MESTIZO
20240626;a91569f2ab164be70aa7f776319a83c9;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Francés;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;Otra Institucion;F;NINGUNA;OTROS
20240626;fdfbe7e02ae4b90ca1957eface17a369;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2022-1;ANCASH         ;PALLASCA                                ;HUANDOVAL                                                   ;ANCASH         ;PALLASCA                                ;HUANDOVAL                                                   ;88159 HECTOR HEREDIA ROSALES;M;OTROS;OTROS
20240626;bd5d70fa4f8fbf12f31305da86f3ae31;FACULTAD DE TECNOLOGÍA;P.E.E. Tecnología del Vestido;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;0065 MARISCAL ANDRES A. CACERES;F;NINGUNA;OTROS
20240626;1131b43f77f8bc84b74bba86c9faa9f8;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E Educación Básica Alternativa -Educ. Primaria;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;5e5567ea51b173cd8be16dbe7b5cec46;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2022-1;HUANCAVELICA   ;CHURCAMPA                               ;LOCROJA                                                     ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;Otra Institucion;M;NINGUNA;MESTIZO
20240626;6099909b65c61ab6cf7adcd440a2a464;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;VILLA MARIA DEL TRIUNFO                                     ;JUAN GUERRERO QUIMPER;F;NINGUNA;MESTIZO
20240626;c6743ffc43e507af360686e325224d8d;FACULTAD DE TECNOLOGÍA;P.E.E. Construcciones Metálicas;CETPRO;PREGRADO;2022-1;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;FE Y ALEGRIA 32;M;NINGUNA;MESTIZO
20240626;04e8a9c48b74326b178083e8c62d7916;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;Otra Institucion;F;NINGUNA;AYMARA
20240626;dc13b5635b20bac9cac0e0e707a60f8f;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educ. Física - Recreación y Deporte p.Todos;Prueba General de Admisión;PREGRADO;2022-1;ANCASH         ;HUARMEY                                 ;HUARMEY                                                     ;ANCASH         ;HUARMEY                                 ;HUARMEY                                                     ;88353;M;NINGUNA;MESTIZO
20240626;e0dfdd0855da17b94fc42c762cc6b10c;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;SANTA ANITA                                                 ;133 JULIO CESAR TELLO;F;NINGUNA;MESTIZO
20240626;4c19a98458701607a21c8cb6e9a39587;FACULTAD DE TECNOLOGÍA;P.E.E. Mecánica de Producción;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;Otra Institucion;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;2af0434de5ffcedf657ad7f78911cff1;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Persona con Discapacidad;PREGRADO;2022-1;AYACUCHO       ;VICTOR FAJARDO                          ;ALCAMENCA                                                   ;AYACUCHO       ;VICTOR FAJARDO                          ;ALCAMENCA                                                   ;PEDRO JERONIMO QUISPE MUCHA;F;DISCAPACIDAD FÍSICA;MESTIZO
20240626;ca47696d26cae3291bc4b4a080e34ab6;FACULTAD DE TECNOLOGÍA;P.E.E. Ebanistería y Decoración;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;1198;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;1b5c0cab563598edf2cfb098aebe6d51;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P. Nutrición Humana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;DEUNI;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;7288963cb7b8e7895a9c929b1d3f3a4f;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P. Nutrición Humana;Prueba General de Admisión;PREGRADO;2022-1;JUNIN          ;SATIPO                                  ;SATIPO                                                      ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;PLANTELES DE APLICACION DE UNE;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;319f5297a243a8e368236c82b21be6c0;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;HUAROCHIRI                              ;RICARDO PALMA                                               ;20575 JOSE ANTONIO ENCINAS FRANCO;F;NINGUNA;MESTIZO
20240626;13c1515295d7c505c2a50bb1f33edb44;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Psicología;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;1255;F;NINGUNA;MESTIZO
20240626;7c46cb3692ca856381e5d1b277997584;FACULTAD DE TECNOLOGÍA;P.E.E. Electrónica e Informática;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;SANTA ANITA                                                 ;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;1199 MRCAL RAMON CASTILLA;M;NINGUNA;MESTIZO
20240626;e4b5098a47b4b33114440a46b51f19f1;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;JUNIN          ;HUANCAYO                                ;HUANCAYO                                                    ;LIMA           ;LIMA                                    ;ATE                                                         ;COLEGIO MAYOR SISTEMA SAN MARCOS;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;0ef37c74776669fb6d4fabdcfefa8055;FACULTAD DE EDUCACIÓN INICIAL;P.E.E Educación Inicial - Discapacidad Intelectual;Prueba General de Admisión;PREGRADO;2022-1;JUNIN          ;CHANCHAMAYO                             ;CHANCHAMAYO                                                 ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;20955-2 NACIONES UNIDAS;F;NINGUNA;OTROS
20240626;ad9d6a50dd7735ca76ebdfd3c46318fa;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Francés;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LOS LICENCIADOS;M;OTROS;OTROS
20240626;b2c8dcd0d64b006095fc0f86fb4f9118;FACULTAD DE TECNOLOGÍA;P.E.E. Tecnología del Vestido;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;RIMAC                                                       ;LIMA           ;LIMA                                    ;RIMAC                                                       ;LUCIE RYNNING DE ANTUNEZ DE MAYOLO;F;NINGUNA;BLANCO
20240626;33f6e2176c7c880026f711101c5eeb92;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Alemán;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;0033 VIRGILIO ESPINOZA BARRIOS;F;NINGUNA;MESTIZO
20240626;0f5677b497e5b812a39eb74400c4c362;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;APURIMAC       ;CHINCHEROS                              ;OCOBAMBA                                                    ;APURIMAC       ;CHINCHEROS                              ;OCOBAMBA                                                    ;JOSE BENIGNO SAMANEZ OCAMPO;F;NINGUNA;QUECHUA
20240626;ecb9980a5481c6d03f1bf91934767b57;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;SANTA ANITA                                                 ;JUNIN          ;CHANCHAMAYO                             ;PERENE                                                      ;1256 ALFONSO UGARTE;F;NINGUNA;MESTIZO
20240626;471183bb42380089a493cda2d8de3ec7;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;PABLO PATRON;F;OTROS;MESTIZO
20240626;cb7eb231ac2a98c2fca3d46e02414578;FACULTAD DE CIENCIAS;P.E.E. Biología - Ciencias Naturales;Prueba General de Admisión;PREGRADO;2022-1;;;;;;;DIONISIO MANCO CAMPOS;M;NINGUNA;MESTIZO
20240626;563c5fbd983a365a5d0ecfe0d7840462;FACULTAD DE TECNOLOGÍA;P.E.E. Ebanistería y Decoración;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;1188 JUAN PABLO II;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;f0eab5125d893aa99866e7e55612705c;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Historia;Prueba General de Admisión;PREGRADO;2022-1;CALLAO         ;CALLAO                                  ;BELLAVISTA                                                  ;LIMA           ;LIMA                                    ;ATE                                                         ;THALES DE VITARTE;M;NINGUNA;MESTIZO
20240626;6a3d355160a10efc72ed5b4fe61eb328;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;SANTA ANITA                                                 ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;PLANTELES DE APLICACION DE UNE;M;NINGUNA;MESTIZO
20240626;48d21fa2a3c73a6e5bc70b618a9ac41b;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P. Nutrición Humana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LA ROCA;F;NINGUNA;OTROS
20240626;a9b45b6f97418b5eb8e11e474df6cd28;FACULTAD DE CIENCIAS;P.E.E. Matemática;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;LIMA           ;LIMA                                    ;SAN JUAN DE MIRAFLORES                                      ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;6e23750ff4e857d0657f9e8ce1bec34e;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E.Educ Intercultural Bilingüe -Lengua Española;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;ATE                                                         ;MANUEL GONZALEZ PRADA;F;NINGUNA;MESTIZO
20240626;a30b5ed52be57ee641de271b332c18db;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Español como Lengua Extranjera;Prueba General de Admisión;PREGRADO;2022-1;JUNIN          ;JAUJA                                   ;EL MANTARO                                                  ;JUNIN          ;JAUJA                                   ;EL MANTARO                                                  ;JOSE FAUSTINO SANCHEZ CARRION;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;4ae1974dbb591a66235f827b5ef7577e;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;ATE                                                         ;JAVIER HERAUD;F;NINGUNA;MESTIZO
20240626;44d909242d266ca9ace5e9be8664db73;FACULTAD DE CIENCIAS EMPRESARIALES;P. Gastronomía;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;SAN ISIDRO LABRADOR;F;NINGUNA;MESTIZO
20240626;939c373fdbc6518c0c6e43dbf6e3dddf;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;1197 NICOLAS DE PIEROLA;F;NINGUNA;MESTIZO
20240626;26c2ea8562aeb20aec6415518e9edf82;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;CALLAO         ;CALLAO                                  ;VENTANILLA                                                  ;CALLAO         ;CALLAO                                  ;VENTANILLA                                                  ;TRILCE VENTANILLA-TRENTO;F;NINGUNA;OTROS
20240626;555634815cad937c67559cf6bc6c38f2;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Educación Artística - Teatro;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;20575 JOSE ANTONIO ENCINAS FRANCO;F;NINGUNA;MESTIZO
20240626;ec8ca4ff167388e441a0b08be8219e40;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2022-1;LORETO         ;MAYNAS                                  ;IQUITOS                                                     ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;PLANTELES DE APLICACION DE UNE;M;NINGUNA;MESTIZO
20240626;374c49b23ce69643f829fc7ef9717d0c;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;EDUARDO FORGA;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;dddfb860ee250f56c393581bb3726a74;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;SANTA ANITA                                                 ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;FE Y ALEGRIA 41;F;NINGUNA;OTROS
20240626;a8f5497dbe41ff4439c9e2c69670cbbc;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P.E.E. Industria Alimentaria y Nutrición;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;115 TORIBIO RODRIGUEZ DE MENDOZA;M;NINGUNA;MESTIZO
20240626;b0bb76bb1c4c3f1b7c1eb65bb97cb3b2;FACULTAD DE CIENCIAS;P.E.E. Matemática;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;YAUYOS                                  ;LINCHA                                                      ;LIMA           ;LIMA                                    ;LIMA                                                        ;20147 ELADIO HURTADO VICENTE;F;NINGUNA;MESTIZO
20240626;b4aa404d38fde2ad5b8572bc0fe34e47;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Negocios Internacionales;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LA VICTORIA                                                 ;REGINA DECOR CARMELI;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;e6f90220ac04e48545732df4d46000db;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LA VICTORIA                                                 ;ROSA DOMINGA PEREZ LIENDO;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;614b58eca89557fe7aabda2613016a55;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P.E.E. Industria Alimentaria y Nutrición;Prueba General de Admisión;PREGRADO;2022-1;HUANUCO        ;HUACAYBAMBA                             ;PINRA                                                       ;LIMA           ;HUARAL                                  ;CHANCAY                                                     ;CESAR VALLEJO;F;NINGUNA;OTROS
20240626;3daf6fd41aa1063770617afca61af433;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Psicología;Prueba General de Admisión;PREGRADO;2022-1;;;;;;;SANTA ROSA;F;NINGUNA;MESTIZO
20240626;9f40f6285b61693693899b6e909381cd;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Negocios Internacionales;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;RIMAC                                                       ;MARIA PARADO DE BELLIDO;F;NINGUNA;OTROS
20240626;392868d7fd63a81f4baf39ac2e8f1a92;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Italiano;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;;;;PABLO PATRON;M;NINGUNA;OTROS
20240626;1bebc53d1d00a3249fd4b09dc0591329;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;FELIPE SANTIAGO ESTENOS;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;5d0b55ffbef856b135f60cd1760c6de9;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;Otra Institucion;F;NINGUNA;OTROS
20240626;1344e7819f172b6d43c1fa2762a28e6b;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;COLEGIO NACIONAL DE VARONES;M;NINGUNA;MESTIZO
20240626;0385bed7104e830590eb6c8ea524e7e2;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Historia;Prueba General de Admisión;PREGRADO;2022-1;CALLAO         ;CALLAO                                  ;CARMEN DE LA LEGUA REYNOSO                                  ;CALLAO         ;CALLAO                                  ;CARMEN DE LA LEGUA REYNOSO                                  ;CHRISTIAN BARNARD;M;NINGUNA;MESTIZO
20240626;d64da8ec5ad4cd6bc2bb2bf28d3251f3;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;AYACUCHO       ;HUAMANGA                                ;CARMEN ALTO                                                 ;LIMA           ;LIMA                                    ;SAN BORJA                                                   ;7089 ROMEO LUNA VICTORIA;F;NINGUNA;MESTIZO
20240626;87aa19fcd94ee37c7cb50fbf9d054c21;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Psicología;Prueba General de Admisión;PREGRADO;2022-1;;;;;;;MERCEDES CABELLO DE CARBONERA;F;NINGUNA;OTROS
20240626;c9285d6b03addfd7b5972cf1e99ddca8;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P.E.E. Industria Alimentaria y Nutrición;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;CHORRILLOS                                                  ;;;;JOSE DE LA RIVA AGUERO Y OSMA;M;DISCAPACIDAD FÍSICA;MESTIZO
20240626;de471a24c692355900db5e6dc871d701;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2022-1;PIURA          ;MORROPON                                ;CHALACO                                                     ;LIMA           ;LIMA                                    ;ATE                                                         ;CRFA CHALACO;F;NINGUNA;MESTIZO
20240626;4873c049e77282e52738d4486f15d1cb;FACULTAD DE CIENCIAS EMPRESARIALES;P. Gastronomía;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;LA SORBONA DE LIMA;M;NINGUNA;MESTIZO
20240626;fe47cf111b37bf728a002e9642250d30;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;872571575a4af4c8d291a360406b9193;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;Otra Institucion;M;NINGUNA;OTROS
20240626;122898251d612eaee50b10f373c0b542;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;PUENTE PIEDRA                                               ;LIMA           ;LIMA                                    ;PUENTE PIEDRA                                               ;PRECURSORES DE LA INDEPENDENCIA NACIONAL;F;NINGUNA;OTROS
20240626;801c766e40201284773b440288c10654;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2022-1;JUNIN          ;JUNIN                                   ;ULCUMAYO                                                    ;LIMA           ;LIMA                                    ;ATE                                                         ;046 VICTOR RAUL HAYA DE LA TORRE;M;NINGUNA;PARTENECIENTE O PARTE DE OTRO PUEBLO INDÍGENA U ORIGINARIO
20240626;c664c7c6b0ace9577fc201aa8c77a61e;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P. Nutrición Humana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;SAN FRANCISCO DE ASIS;F;NINGUNA;QUECHUA
20240626;fe47cf111b37bf728a002e9642250d30;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;71c36298b855365ba9fcd4c59d329dff;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Francés;Traslado Externo Nacional;PREGRADO;2022-1;JUNIN          ;YAULI                                   ;LA OROYA                                                    ;JUNIN          ;YAULI                                   ;LA OROYA                                                    ;FELIPE GUAMAN POMA DE AYALA;F;NINGUNA;BLANCO
20240626;de6af76b145e282cb4f9e750d61e7218;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;Otra Institucion;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;4da6aeb7b14e6a71040f640d091d7626;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P. Nutrición Humana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;743a932e6edf2753e419d0171b856047;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2022-1;ICA            ;ICA                                     ;ICA                                                         ;APURIMAC       ;GRAU                                    ;SANTA ROSA                                                  ;ANDRES AVELINO CACERES;M;NINGUNA;QUECHUA
